English,Xhosa,Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
,1,b30_x,questionnaires,,radio,30.Abantu abanesifo sephepha mabangavunyelwa basele utywala,"1, Andivumi kakhulu|2, Andivumi|3, Ndingavumelana okanye ndingavumelani|4, Ndiyavuma|5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,adapted_dss_tb_x,,
,1,b31_x,questionnaires,,radio,31.Oomongikazi kumaziko ezempilo mabazame ubanqanda abantu abene sifo sephepha abasela utywala,"1, Andivumi kakhulu|2, Andivumi|3, Ndingavumelana okanye ndingavumelani|4, Ndiyavuma|5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,adapted_dss_tb_x,,
,1,b32_x,questionnaires,,radio,32.Abantu abasela utywala mabangavunyelwa ukuba bathathe ipillisi zabo.,"1, Andivumi kakhulu|2, Andivumi|3, Ndingavumelana okanye ndingavumelani|4, Ndiyavuma|5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,adapted_dss_tb_x,,
,,instruct_107,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">The following section is about <span style=""text-decoration: underline;"">mental health</span>.</span></p> <p><span style=""color: #236fa1;"">For questions 1-6, indicate your level of agreement with each statement:</span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,maks1,questionnaires,,radio,1. Most people with mental health problems want to have paid employment,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
1,,maks2,questionnaires,,radio,"2, If a friend had a mental health problem, I know what advice to give them to get professional help","1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
1,,maks3,questionnaires,,radio,3. Medication can be an effective treatment for people with mental health problems,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
1,,maks4,questionnaires,,radio,"4. Psychotherapy (for example, talking therapy or counselling) can be an effective treatment for people with mental health problems","1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
1,,maks5,questionnaires,,radio,5. People with severe mental health problems can fully recover,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
1,,maks6,questionnaires,,radio,6. Most people with mental health problems go to a health care professional to get help,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_1,,
,,instruct_108,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">For questions 7-12, indicate whether you think each condition is a type of mental illness:</span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,maks7,questionnaires,,radio,7. Depression,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
1,,maks8,questionnaires,,radio,8. Stress,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
1,,maks9,questionnaires,,radio,9. Schizophrenia,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
1,,maks10,questionnaires,,radio,10. Bipolar disorder (manic depression),"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
1,,maks11,questionnaires,,radio,11. Drug addition,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
1,,maks12,questionnaires,,radio,12. Grief,"1, Strongly agree|2, Slightly agree|3, Neither agree nor disagree|4, Disagree slightly|5, Strongly disagree|8, Don't know",,,,,,[ques_language] = '1',y,,,maks_part_2,,
,,ins_3,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Eli candelo lilandelayo limalunga <span style=""text-decoration: underline;"">nempilo yengqondo</span>. </span></p> <p><span style=""color: #236fa1;"">Kwimibuzo 1-6, bonisa inqanaba lesivumelwano sakho ngengxelo nganye:</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,maks1_x,questionnaires,,radio,1. Abantu abaninzi abaneengxaki zempilo yengqondo bafuna ukufumana umsebenzi ohlawulayo.,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,1,maks2_x,questionnaires,,radio,"2. Ukuba umhlobo ebenengxaki yempilo yengqondo, ndiyazi ukuba leliphi icebo endinokuthi ndimnike lona ukuze afumane uncedo.","1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,1,maks3_x,questionnaires,,radio,3. Amayeza anokuba lunyango olusebenzayo kubantu abaneengxaki zempilo yengqondo.,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,1,maks4_x,questionnaires,,radio,"4. Unyango lwengqondo (umzekelo, unyango lokuthetha okanye iingcebiso) lunokuba lunyango olusebenzayo kubantu abanengxaki ngempilo yengqondo.","1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,1,maks5_x,questionnaires,,radio,5. Abantu abanengxaki ezinzima zempilo yengqondo banokuchacha ngokuphepheloyo.,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,1,maks6_x,questionnaires,,radio,6. Abantu abaninzi abanengxaki zempilo yengqondo baya kwiingcali zempilo ukuze bafumane uncedo.,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_1_x,,
,,ins_4,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Kwizinto 7-12, bonisa ukuba ucinga ukuba imeko nganye luhlobo lwesigulo sengqondo:</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,maks7_x,questionnaires,,radio,7. Ukudakumba,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,1,maks8_x,questionnaires,,radio,8. Uxinizelelo,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,1,maks9_x,questionnaires,,radio,9. Schizophrenia,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,1,maks10_x,questionnaires,,radio,10. Uphazamiseko lwengqondo,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,1,maks11_x,questionnaires,,radio,11. Ukuba likhoboka leziyobisi,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,1,maks12_x,questionnaires,,radio,12. Usizi,"1, Ndivuma kakhulu | 2, Ndivuma kancinci | 3, Ndiyavuma ndingavumi | 4, Andivumi kancinci | 5, Andivumi kakhulu | 6, Andazi",,,,,,[ques_language] = '2',y,,,maks_part_2_x,,
,,ins_5,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">We would like to understand your <span style=""text-decoration: underline;"">beliefs and perception of people with mental illness</span>. Please tell us more by selecting the most appripriate response below. </span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,bog_1,questionnaires,,radio,1. Would you be ashamed if people knew someone in your family has/ has had mental illness?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
1,,bog_2,questionnaires,,radio,2. Would you have a conversation with someone with mental illness without fear?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
1,,bog_3,questionnaires,,radio,3. Would you work on the same job with someone with mental illness?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
1,,bog_4,questionnaires,,radio,4. Would you maintain friendship with someone with mental illness?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
1,,bog_5,questionnaires,,radio,5. Would you share a room with someone with mental illness?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
1,,bog_6,questionnaires,,radio,6. Would you marry someone with mental illness?,"1, Definitely not | 2, Probably not | 3, Probably | 4, Definitely",,,,,,[ques_language] = '1',y,,,bogardus,,
,,ins_6,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Singathanda ukuqonda <span style=""text-decoration: underline;"">iinkolelo zakho kunye nombono wakho ngabantu abagula ngengqondo.</span> Nceda usixelele ngakumbi ngokukhetha eyona mpendulo ifanelekileyo ngezantsi.</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,bog_1_x,questionnaires,,radio,1. Ingaba unokuba neentloni xa abantu benokwazi ukuba kukho umntu okhe wanesigulo sengqondo kowenu?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,1,bog_2_x,questionnaires,,radio,2. Ingaba ungakwazi ukuncokola ngaphandle koloyiko nomntu onesigulo sengqondo?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,1,bog_3_x,questionnaires,,radio,3. Ingaba ungasebenza umsebenzi omnye nomntu onesigulo sengqondo?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,1,bog_4_x,questionnaires,,radio,4. Ingaba ubuya kubulondoloza ubuhlobo bakho nomntu onesigulo sengqondo?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,1,bog_5_x,questionnaires,,radio,5. Ingaba ungalala egumbini elinye nomntu onesigulo sengqondo?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,1,bog_6_x,questionnaires,,radio,6. Ingaba ungatshata nomntu onesigulo sengqondo?,"1, Ngokuqinisekileyo akunjalo | 2, Mhlawumbi akunjalo | 3, Mhlawumbi | 4, Ngokuqinisekileyo",,,,,,[ques_language] = '2',y,,,bogardus_x,,
,,covid_pss_start_e,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;""><span style=""color: #236fa1;"">The following section is about <span style=""text-decoration: underline;"">your beliefs about COVID-19</span>.</span><br /><br /><span style=""color: #236fa1;"">Please read each statement carefully. Please indicate whether you Strong Disagree, Disagree, Agree or Strongly Agree with each of the following statements.</span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,pss1_eng,questionnaires,,radio,1. Most people infected with COVID-19 do not take care of their health.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss2_eng,questionnaires,,radio,2. Most people infected with COVID-19 do not follow expert medical advice.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss3_eng,questionnaires,,radio,3. Most people infected with COVID-19 like to party or socialise often.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss4_eng,questionnaires,,radio,4. Most people infected with COVID-19 are contaminated with germs.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss5_eng,questionnaires,,radio,5. Most people infected with COVID-19 are a burden to their families and society.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss6_eng,questionnaires,,radio,6. Most people infected with COVID-19 are socially irresponsible.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss7_eng,questionnaires,,radio,7. Most people infected with COVID-19 are a danger to other people.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss8_eng,questionnaires,,radio,8. I fear people infected with COVID-19.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss9_eng,questionnaires,,radio,9.  I fear people who are at risk of COVID-19 infection even if they have not been infected yet.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
1,,pss10_eng,questionnaires,,radio,10. I fear being infected with COVID-19 if I live in a community with people who are infected with COVID-19.,"1, Strongly Disagree|2, Disagree|3, Neither Disagree nor Agree|4, Agree|5, Strongly Agree",,,,,,[ques_language] = '1',y,,,covid_pss_eng,,
,,instruct_105,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">The following section is about <span style=""text-decoration: underline;"">your beliefs about COVID-19</span>.</span><br /><br /><span style=""color: #236fa1;"">Please read each statement carefully. Please indicate whether you belive it is untrue, somewhat true, or very true.</span></p></div>",,,,,,,[ques_language] = '1',,,,,,
1,,stig1_eng,questionnaires,,radio,11. People are afraid of a person who has had coronavirus/COVID-19?,"1, Untrue|2, Somewhat true|3, Very true|99, Unable to answer",,,,,,[ques_language] = '1',y,,,stig_eng,,
1,,stig2_eng,questionnaires,,radio,12. People are afraid of a person who has recovered from coronavirus/COVID-19?,"1, Untrue|2, Somewhat true|3, Very true|99, Unable to answer",,,,,,[ques_language] = '1',y,,,stig_eng,,
1,,stig3_eng,questionnaires,,radio,13. People are afraid of a person if they have family who had coronavirus/COVID-19?,"1, Untrue|2, Somewhat true|3, Very true|99, Unable to answer",,,,,,[ques_language] = '1',y,,,stig_eng,,
1,,stig4_eng,questionnaires,,radio,14. People are afraid of healthcare providers who provide care for patients with coronavirus/COVID-19?,"1, Untrue|2, Somewhat true|3, Very true|99, Unable to answer",,,,,,[ques_language] = '1',y,,,stig_eng,,
,,covid_pss_start_x,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;""><span style=""color: #236fa1;"">Eli candelo lilandelayo limalunga <span style=""text-decoration: underline;"">neenkolelo zakho malunga ne-COVID-19.</span></span></p> <p style=""text-align: left;""><span style=""color: #236fa1;"">Nceda ufunde ingxelo nganye ngononophelo. Nceda ubonise ukuba awuvumelani kakhulu, awuvumelani, uyavumelana okanye uyavumelana kakhulu nengxelo nganye kwezi zilandelayo.</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,pss1_xho,questionnaires,,radio,1. Uninzi lwabantu abosulelwe yi-COVID-19 abayikhathaleli impilo yabo.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss2_xho,questionnaires,,radio,2. Uninzi lwabantu abosulelwe yi-COVID-19 alulandeli iingcebiso zengcali zonyango.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss3_xho,questionnaires,,radio,3. Uninzi lwabantu abosulelwe yi-COVID-19 bayathanda ukwenza itheko okanye ukonwaba rhoqo.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss4_xho,questionnaires,,radio,4. Uninzi lwabantu bosulelwe yi-COVID-19 bangcoliseke ziintsholongwane.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss5_xho,questionnaires,,radio,5. Uninzi lwabantu abosulelwe yi-COVID-19 bangumthwalo kwiintsapho zabo nakuluntu.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss6_xho,questionnaires,,radio,6. Uninzi lwabantu abosulelwe yi-COVID-19 alunankathalo ekuhlaleni.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss7_xho,questionnaires,,radio,7. Uninzi lwabantu abosulelwe yi-COVID-19 bayingozi kwabanye abantu.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss8_xho,questionnaires,,radio,8. Ndiyaboyika abantu abosulelwe yi-COVID-19.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss9_xho,questionnaires,,radio,9. Ndiyaboyika abantu abasemngciphekweni wokosulelwa yi-COVID-19 nokuba abakasuleleki.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,1,pss10_xho,questionnaires,,radio,10. Ndiyoyika ukosulelwa yi-COVID-19 ukuba ndihlala kwindawo enabantu abosulelwe yi-COVID-19.,"1, Andivumi kakhulu | 2, Andivumi | 3, Ndingavumelana okanye ndingavumelani | 4, Ndiyavuma | 5, Ndiyavuma kakhulu",,,,,,[ques_language] = '2',y,,,covid_pss_xho,,
,,covid_impact_x,questionnaires,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;""><span style=""color: #236fa1;"">Eli candelo lilandelayo limalunga <span style=""text-decoration: underline;"">neenkolelo zakho malunga ne-COVID-19.</span></span></p> <p style=""text-align: left;""><span style=""color: #236fa1;"">Nceda ufunde ingxelo nganye ngononophelo. Nceda ubonise ukuba uyakholelwa ukuba asiyonyani, yinyani noko, okanye yinyani kakhulu.</span></p></div>",,,,,,,[ques_language] = '2',,,,,,
,1,stig1_xho,questionnaires,,radio,11. Abantu bayamoyika umntu okhe wane-coronavirus/COVID-19?,"1, Asiyonyani|2, Yinyani noko|3, Yinyani kakhulu|99, Andikwazi kuphendula",,,,,,[ques_language] = 2,y,,,stig_xho,,
,1,stig2_xho,questionnaires,,radio,12. Abantu boyika umntu ochache kwi-coronavirus/COVID-19?,"1, Asiyonyani|2, Yinyani noko|3, Yinyani kakhulu|99, Andikwazi kuphendula",,,,,,[ques_language] = 2,y,,,stig_xho,,
